start_ms,end_ms,error
8854.03002,8856.59775,17.461153388546464
8854.11285,8856.68058,14.331280856944197
8854.195679999999,8856.76341,13.537987916295444
8854.27851,8856.84624,14.197895749504106
8854.36134,8856.92907,17.177861197389667
8854.44417,8857.0119,13.895463484452108
8854.527,8857.09473,13.279027182061633
8854.60983,8857.17756,13.946774998032478
8854.69266,8857.260390000001,17.61907727336642
8854.77549,8857.34322,14.214145117097946
8854.858320000001,8857.42605,13.653155162931702
8854.94115,8857.508880000001,13.957487647247405
8855.02398,8857.59171,16.527205211697762
8855.106810000001,8857.67454,15.568468228482958
8855.18964,8857.75737,16.889282358425376
8855.27247,8857.840199999999,9.46228063905418
8855.355300000001,8857.92303,6.863066137111966
8855.43813,8858.00586,6.090831214534775
8925.42948,8927.997210000001,5.556180616875964
8925.51231,8928.080039999999,5.950313055355908
8925.7608,8928.328529999999,6.459780135406105
8925.843630000001,8928.41136,6.613418293765497
8925.92646,8928.49419,5.672600493782907
8926.00929,8928.577019999999,5.731907069104585
8926.09212,8928.65985,6.533688776671881
8926.174949999999,8928.74268,6.9407044394960495
8926.25778,8928.82551,5.776493968393236
8926.34061,8928.90834,5.772903305625866
8926.423439999999,8928.99117,6.6697560534597695
8926.50627,8929.074,7.1823306038908985
8926.5891,8929.15683,5.832015243758633
8926.67193,8929.23966,5.854786164844309
8926.75476,8929.32249,6.667527833513532
8926.83759,8929.40532,7.345429468002075
8926.92042,8929.488150000001,5.885511203404578
8927.00325,8929.57098,5.810921365727767
8927.086080000001,8929.65381,6.703635780615978
8927.16891,8929.736640000001,7.402160147496271
8927.25174,8929.81947,6.211544372557152
8927.33457,8929.902300000002,6.565932996650659
8927.4174,8929.985130000001,6.600906776392927
8927.50023,8930.06796,6.342256611789782
8970.24051,8972.80824,5.786878223947117
8970.323339999999,8972.89107,38.08892116951013
8970.40617,8972.9739,33.37217456725271
8970.489,8973.05673,63.38095624785483
8970.57183,8973.13956,68.70075815007627
8970.65466,8973.22239,73.02611814756105
8970.73749,8973.30522,80.44493471915249
8970.82032,8973.388050000001,78.10012391046435
8970.90315,8973.47088,94.67498786917865
8970.985980000001,8973.55371,81.8737153033565
8971.06881,8973.63654,87.33810434038838
8971.15164,8973.719369999999,77.55754001572062
8971.234470000001,8973.8022,93.28582273727093
8971.3173,8973.88503,78.87800151002918
8971.40013,8973.967859999999,88.56344422750786
8971.482960000001,8974.05069,79.33401593478362
8971.565789999999,8974.13352,93.03396514824415
8971.64862,8974.216349999999,78.54626969926127
8971.73145,8974.29918,88.78435630670216
8971.814279999999,8974.38201,79.65599882903001
8971.89711,8974.46484,93.60451140306598
8971.97994,8974.54767,78.71025792607533
8972.06277,8974.6305,89.06863663232538
8972.1456,8974.71333,79.96742834982312
8972.22843,8974.79616,94.10191538735938
8972.31126,8974.878990000001,78.53214432035232
8972.39409,8974.96182,89.37745648376365
8972.47692,8975.04465,79.36109826735672
8972.55975,8975.127480000001,93.93430457915338
8972.64258,8975.21031,76.91412026642037
8972.725410000001,8975.29314,107.00678618984456
8972.80824,8975.375970000001,89.78001237751876
8972.89107,8975.4588,98.04873980679585
8972.9739,8975.541630000002,94.21663109790907
8973.05673,8975.62446,68.60049436113094
8973.13956,8975.707289999998,23.09176192215121
8973.22239,8975.79012,23.37484574649676
8973.30522,8975.872949999999,13.914422445564497
8973.388050000001,8975.95578,8.859483755492905
8973.47088,8976.03861,5.984785428935533
9006.35439,9008.92212,7.6685371902844395
9006.43722,9009.00495,17.230452396502354
9006.520050000001,9009.08778,21.261418677086223
9006.60288,9009.17061,15.710602615608384
9006.685710000002,9009.25344,14.587699080109557
9006.76854,9009.33627,15.598859148010566
9006.851369999998,9009.4191,15.699018951676818
9006.9342,9009.50193,17.394596507001648
9007.017029999999,9009.58476,17.85761691385539
9007.09986,9009.66759,15.760835275906441
9007.18269,9009.75042,17.09295168162169
9007.26552,9009.83325,18.163333400220576
9007.34835,9009.91608,17.89784009908635
9007.43118,9009.99891,16.129954567299958
9007.51401,9010.08174,17.367423910687805
9007.59684,9010.16457,18.284745798264595
9007.67967,9010.2474,18.093977912494214
9007.7625,9010.33023,16.03252464065857
9007.84533,9010.41306,17.373562126146606
9007.92816,9010.49589,18.378733661672463
9008.01099,9010.57872,18.051479266949464
9008.09382,9010.66155,16.04400516201438
9008.17665,9010.74438,17.475916692313803
9008.25948,9010.82721,18.607259638206802
9008.34231,9010.91004,18.257603647156735
9008.42514,9010.99287,15.779933684760474
9008.50797,9011.0757,17.764963849414638
9008.5908,9011.15853,19.473042233053512
9008.67363,9011.24136,19.409724665060377
9008.75646,9011.32419,19.311421433452928
9008.83929,9011.40702,12.190701053196118
9008.92212,9011.48985,14.757939664767601
9009.00495,9011.57268,9.972417906709167
9032.36301,9034.93074,13.05925611098926
9032.44584,9035.01357,27.043780674282473
9032.52867,9035.0964,65.19050739240627
9032.6115,9035.17923,75.91223543183581
9032.69433,9035.26206,66.24645844977532
9032.77716,9035.34489,96.19572111274657
9032.85999,9035.427720000002,138.37502310571634
9032.94282,9035.51055,130.74870947582465
9033.02565,9035.59338,132.13792681497222
9033.10848,9035.67621,136.48604666742588
9033.19131,9035.75904,159.32774282896196
9033.27414,9035.841869999998,139.90797334487632
9033.35697,9035.9247,135.1426956788734
9033.4398,9036.00753,136.39517121149842
9033.52263,9036.09036,160.38607605409652
9033.60546,9036.17319,137.83401577583294
9033.688289999998,9036.25602,133.84896439731997
9033.77112,9036.33885,135.75491448238034
9033.85395,9036.42168,162.0305196791211
9033.93678,9036.50451,138.95059547118555
9034.01961,9036.58734,134.98828844633246
9034.10244,9036.67017,138.1699824243974
9034.18527,9036.753,162.84271095543332
9034.2681,9036.83583,139.33451475778344
9034.35093,9036.91866,135.63033159085208
9034.43376,9037.00149,138.18910482459887
9034.51659,9037.08432,163.4781481724756
9034.59942,9037.16715,139.17416303856095
9034.68225,9037.24998,136.3604717584365
9034.76508,9037.33281,140.07405528489778
9034.84791,9037.41564,178.3231761473027
9034.93074,9037.49847,153.57965887285238
9035.01357,9037.581300000002,185.56075318817142
9035.0964,9037.66413,147.21593323464825
9035.17923,9037.74696,150.4264588247535
9035.26206,9037.82979,113.49556338835178
9035.34489,9037.91262,97.99419829625344
9035.427720000002,9037.99545,45.91867034109503
9035.51055,9038.07828,22.513641616161177
9035.59338,9038.16111,15.917457097907102
9035.67621,9038.24394,15.197628412711692
9035.75904,9038.32677,8.196127640687841
9035.841869999998,9038.4096,8.468072115077355
9051.57957,9054.1473,5.429086619424707
9052.076550000002,9054.64428,5.475558349951637
9065.08086,9067.64859,6.277418977647761
9065.16369,9067.73142,7.282496547115011
9065.24652,9067.81425,7.775859744300951
9065.32935,9067.89708,9.102371164694102
9065.41218,9067.97991,7.81199963020392
9065.49501,9068.06274,6.561177826737086
9065.57784,9068.14557,7.827656294064128
9065.66067,9068.2284,10.06134969167318
9065.7435,9068.31123,8.261991084327025
9065.82633,9068.39406,7.2256540438473555
9065.90916,9068.47689,8.900180077729841
9065.99199,9068.55972,10.545018774128577
9066.07482,9068.64255,9.165690839293374
9066.15765,9068.725380000002,7.335897536318407
9066.24048,9068.80821,9.14977139400713
9066.32331,9068.89104,10.839120665472155
9066.40614,9068.97387,9.324930740986321
9066.48897,9069.0567,7.531164114277944
9066.571800000002,9069.13953,9.315725822840916
9066.65463,9069.22236,10.88664571619546
9066.73746,9069.30519,9.399678701079484
9066.82029,9069.38802,7.86786338763747
9066.90312,9069.47085,9.690549097827487
9066.985949999998,9069.55368,11.598915979830545
9067.06878,9069.63651,11.490095767189176
9067.15161,9069.71934,9.804361472649877
9067.23444,9069.80217,10.913812516588877
9067.31727,9069.885,13.824810648885542
9067.4001,9069.96783,13.762070936170291
9067.48293,9070.05066,11.495981788952614
9067.56576,9070.13349,10.708469227361086
9067.64859,9070.21632,5.897693918507574
9067.73142,9070.29915,5.467355915746949
9085.374210000002,9087.94194,5.4599734890115235
9085.70553,9088.27326,5.531460948341477
9085.78836,9088.35609,5.423582276185559
9086.03685,9088.60458,5.653547268725611
9086.36817,9088.9359,5.597876584362155
9086.53383,9089.10156,5.423093761042785
9086.69949,9089.267220000002,5.499113207997125
9086.78232,9089.35005,5.492848636172122
9086.86515,9089.43288,5.601421890765593
9086.94798,9089.51571,5.574675392751122
9114.11622,9116.68395,5.437892185133631
9205.89186,9208.45959,5.885996253489515
9206.05752,9208.62525,6.768011860179371
9206.14035,9208.70808,6.953234707363777
9206.22318,9208.79091,6.021983637820326
9206.38884,9208.95657,5.790780903393243
9206.47167,9209.0394,7.429569553291227
9206.5545,9209.12223,5.8470543233198535
9206.72016,9209.28789,15.58006871106361
9206.80299,9209.37072,17.646682277563773
9206.88582,9209.45355,18.61330690242734
9206.96865,9209.53638,22.072071891762075
9207.05148,9209.61921,17.90622384079503
9207.13431,9209.702039999998,21.66280506369022
9207.21714,9209.78487,21.92999608793693
9207.29997,9209.8677,22.89283759073125
9207.3828,9209.95053,21.014265016730477
9207.46563,9210.03336,24.535015942757962
9207.548460000002,9210.11619,20.375405022589952
9207.63129,9210.19902,23.144897099045735
9207.71412,9210.28185,20.299184163192344
9207.79695,9210.36468,25.025594681696063
9207.87978,9210.44751,20.276786080219274
9207.96261,9210.53034,23.41497955155763
9208.04544,9210.61317,21.039961933117418
9208.12827,9210.696,25.003112497418915
9208.2111,9210.77883,27.770461379108006
9208.29393,9210.86166,24.323904750971344
9208.37676,9210.94449,15.569750437822755
9208.45959,9211.02732,20.109826358913104
9208.54242,9211.11015,17.260465604011184
9208.62525,9211.19298,18.20907719816724
9208.70808,9211.27581,16.837466203295687
9208.79091,9211.35864,20.98977232969639
9208.87374,9211.441470000002,18.739930249657252
9208.95657,9211.5243,18.1106875029799
9209.0394,9211.60713,13.850129113203586
9209.12223,9211.689960000002,14.740989687135045
9209.20506,9211.77279,13.573403657625914
9209.28789,9211.855619999998,12.205161247943181
9209.37072,9211.93845,9.256873560331332
9209.45355,9212.02128,8.770139741001383
9223.9488,9226.51653,7.1770390591368045
9224.03163,9226.59936,11.606049974365723
9224.11446,9226.68219,8.606425172284535
9224.197289999998,9226.76502,8.042029845954053
9224.28012,9226.84785,8.99094039606314
9224.36295,9226.93068,11.198778006884844
9224.44578,9227.01351,8.545895938914258
9224.52861,9227.09634,7.445126763078641
9224.61144,9227.17917,9.505102608601304
9224.69427,9227.262,12.148999396861496
9224.7771,9227.34483,9.386147029264812
9224.85993,9227.42766,7.4583574062105855
9224.94276,9227.51049,9.531731476472824
9225.02559,9227.59332,12.521809436848034
9225.10842,9227.67615,9.778060673757322
9225.19125,9227.75898,8.144873181627544
9225.27408,9227.84181,10.153159191522844
9225.35691,9227.92464,13.99317862470453
9225.43974,9228.00747,13.057347322230164
9225.52257,9228.0903,17.356721630633785
9225.6054,9228.17313,21.396669802621066
9225.68823,9228.25596,31.917243603930046
